_id,reviewerID,asin,reviewerName,helpful,reviewText,overall,summary,unixReviewTime,reviewTime,category,class
{'$oid': '5a132768741a2384e847bdb1'},A1PTKSISKE420D,7245456313,CapeMaui,"[2, 4]","I am really impressed with the quality and ease of use of these resistance bands.  The individual pieces are well designed, the clips are of high quality, and the bands are sturdy.  I love that it's easy to change the bands quickly during workout and the door adapter is easy to use.  I especially love that all the items fit nicely into a bag :  Highly recommended!!",5.0,High quality and easy to use set of resistance bands,1317081600,"09 27, 2011",Sports_and_Outdoors,1.0
{'$oid': '5a132768741a2384e847bdb2'},A38MNWMTJAA1A1,7245456313,Caps for Sale,"[0, 1]","These are great.  The bands are strong, and the ankle loop allows me to do a variety of leg lifts and swings, in addition to the lunges and squats that I can hold onto the handles for.  The variety of exercises that these allow is tremendous.  The door anchor is very strong and secure -- if you use it properly on the hinge side of the door, there's no reason that it should every come out.  I also like that it's a family-owned business and that the product comes with a brief exercise guide (more exercises are also explained through the company website).",5.0,Great Product,1312243200,"08 2, 2011",Sports_and_Outdoors,1.0
{'$oid': '5a132768741a2384e847bdb4'},A1AOCKIIOZ6VOA,7245456313,Cari Langley,"[0, 0]","Easy to assemble and easy to use - I am happy.  This was a good purchase, I'd recommend getting this.",5.0,easy to use!,1403827200,"06 27, 2014",Sports_and_Outdoors,1.0
{'$oid': '5a132768741a2384e847bdb5'},A1RNDGTZFERX2G,7245456313,carin,"[0, 0]",I purchased this to strengthen myself after a car accident and my physical therapy has finished. I have been using these for about 6 weeks and I have found this is better quality than others I have used. The bands have very good resistance.,5.0,Very good for strengthening,1364083200,"03 24, 2013",Sports_and_Outdoors,1.0
{'$oid': '5a132768741a2384e847bdb3'},A2PRTGWDFU1I1J,7245456313,Carasina,"[0, 0]","I bought these bands for my 90X workouts and they work great. They have a good variety of resistances and can be mixed and matched together to fill the in-between weight gaps. The handles are soft on your hands yet they are still sturdy. It comes with extra handles that you can strap to doors or furniture for positions. The carrying case comes in handy too, it is made of a good material that will last. The only thing I wish is that these bands came with an extra set of handles, but that is only because when switching bands back and forth mid workout I don't like to have pauses to switch the handles around. That being said Black Mountain does sell additional handle sets for around $8 last I checked and the handles do clip on very easily.",5.0,A great set of workout bands,1369785600,"05 29, 2013",Sports_and_Outdoors,1.0
{'$oid': '5a132768741a2384e847bdb6'},A2EEV180TI6II8,7245456313,carl,"[0, 0]",There are almost unending ways to utilize this great product from stretching soar muscles to ripping your abs. No matter how weak or strong you are these workout bands would make a great addition to your fitness collection. Affordable too =D. I bought these as a gift for my mum but I use them too.,5.0,Everything you see fits nicely in the bag,1390608000,"01 25, 2014",Sports_and_Outdoors,1.0
{'$oid': '5a132768741a2384e847bdb7'},A2FZIC0P2XHCJ3,7245456313,Carl,"[0, 0]",Very hsoop. Never used bands before but works great.Very easy to use and do not take lots of space.Can definately recommend this product.,5.0,Good stuff,1334275200,"04 13, 2012",Sports_and_Outdoors,1.0
{'$oid': '5a132768741a2384e847bdb8'},A43FFG8FBPE86,7245456313,Carlo Santa Ana,"[0, 1]","amazing company, amazing bands, amazing customer serivce!!!excellent work out product. simple, easy , affordable!!!i love it great change from free weights",5.0,amazing product,1361750400,"02 25, 2013",Sports_and_Outdoors,1.0
{'$oid': '5a132768741a2384e847bdb9'},A2BV5PPXFE9B5F,7245456313,carlos,"[0, 0]",Excelent to work out AT home but already need more resistance lol,5.0,Five Stars,1404864000,"07 9, 2014",Sports_and_Outdoors,1.0
{'$oid': '5a132768741a2384e847bdbb'},A2LA1OKCNOMLQO,7245456313,carole schwalbe,"[0, 0]",This item was recommended to me by my exercise instructer.  I found it to be really great quality and it will be a favorite of yours!,5.0,Exercise at your leasure!,1363910400,"03 22, 2013",Sports_and_Outdoors,1.0
{'$oid': '5a132768741a2384e847bdbc'},A2EYZU1JE8H489,7245456313,Carol G. Duncan,"[0, 0]",I bought this since I am disabled and it can help me exercise while sitting and and in my wheel chair.  I look forward to using your great product to help me get stronger.  They were recommended by my PT and neuro surgeon.  I have already tried them and love it.,5.0,Black Mountain Product resistance band set.,1379894400,"09 23, 2013",Sports_and_Outdoors,1.0
{'$oid': '5a132768741a2384e847bdba'},A2KERYTDE98CO2,7245456313,"Carlos Vieira ""Carlos""","[0, 0]","Since December of last year, my mission was to lose weight.  Starting weight was 277 lbs.  6 months later, I down to 203.  I lost the weight by eating healthy and I took up running.  Now that I'm nearing my target weight, I decided that I wanted to start lifting to tone things up a bit.  Considering that I have 3 kids at home, I don't have time to go to the gym and I don't want to be locked away in the basement hitting the weights while the kids are left alone.  After doing some research, Black Mountain always came to the forefront of the rest.  The minute I opened the bag, I immediately noticed the quality.  Everything from the bands to the carabiners.  These bands are meant to last (if taken care of and directions followed). I try and work out on my off days from running. These bands just make things easier and it makes me want to work out.  I now have a gym in a bag that I can use pretty much anywhere.  I'll be taking the kit on vacation with me next month.  The best thing is that I can work out, still be in eyesight of my kids and also not worrying that my kids are going to drop heavy weights on their feet.  If I could give these bands 10 stars I would. Great product you've got here!!!",5.0,Amazing product!!,1403481600,"06 23, 2014",Sports_and_Outdoors,1.0
{'$oid': '5a132768741a2384e847bdbd'},ARPLO6GFDSRU,7245456313,Caroline,"[0, 0]","I am using these occasionally, and they have held up really well to the abuse I have dished out to them. There appears to be no tears, breaks, flaws, etc in the materials, they are well made. I recommend this to anyone.",5.0,Great product.,1368403200,"05 13, 2013",Sports_and_Outdoors,1.0
{'$oid': '5a132768741a2384e847bdbf'},A1ST7U2ODXM3ZO,7245456313,carol thompson,"[0, 0]","These bands were a better quality than I expected. The quality, the price, the service was all 5 star. However I find the feed backs required somewhat confusing",5.0,loved the product,1374969600,"07 28, 2013",Sports_and_Outdoors,1.0
{'$oid': '5a132768741a2384e847bdc3'},A1FO80ASH9BZL3,7245456313,Cathy Ann Sterling,"[0, 0]","These bands are really great, I do not mind changing bands on the handle and they are what I needed. My trainer has me working out with different resistance in the gym so these where great for my home gym to help build strength!",5.0,"Great Price, great product",1394496000,"03 11, 2014",Sports_and_Outdoors,1.0
{'$oid': '5a132768741a2384e847bdc1'},A1U4YE7II2Y0DD,7245456313,Carrie Wibright,"[0, 0]","I bought these for my husband in March of 2012 to use with P90X. He used them for one full session of P90X and started to use it for another session of P90X recently. Right out of the bag the clip that holds the bands to the handle broke on the black band.  And since then 2 more bands have snapped in two. They are used on a smooth, rubber surface or looped over a pull up bar.  Always stored in the original bag.",2.0,Not built to last,1357776000,"01 10, 2013",Sports_and_Outdoors,0.0
{'$oid': '5a132768741a2384e847bdbe'},A2W181HNEGL9I1,7245456313,Carol Smith,"[2, 2]","This is a terrific product recommended by my physical therapist. It is well designed! Light, strong, flexible use, easy to use in small space, quiet, well marked, great storage bag, easy to transport! Great price. Works really well! Clear weight equivalent description included. Simple exercise instructions. Bought a book for more exercise descriptions. Much more economical and flexible setup choices than Spry bands I bought previously.",5.0,A great deal!,1388275200,"12 29, 2013",Sports_and_Outdoors,1.0
{'$oid': '5a132768741a2384e847bdc2'},A1IH7C6M058SWE,7245456313,casey,"[0, 1]",We just got our new resistance bands in the mail and have used them a couple of times.  They seem to be very good quality.  We will be ordering another set of handles (only $5.99) so more than one person can use them at once.  Customer service was also very friendly.,5.0,quality product,1312848000,"08 9, 2011",Sports_and_Outdoors,1.0
{'$oid': '5a132768741a2384e847bdc0'},A1A4T0AKHBDE11,7245456313,Carrie L.,"[2, 2]","These bands come with a full lifetime warranty and they mean it.  I have been using these bands for 1 1/2 years with no problems what so ever and I love them, but as you know nothing lasts forever.  I had a handle start to split after all this time of P-90X abuse and I called today and they are sending another to me free of charge, also, after talking to the owner of this fine company he had me inspect the bands and they are just starting to fray so he is sending me two new ones.  This is truly great customer service!!!  I am sad to hear a couple of the bad reviews on these as these have lasted me a year and a half with no problems.  These bands have to be checked often for any spots or fraying and if you ever have any problems call these guys they are great!  I am buying any future workout equipment from this company!",5.0,Great Customer Service!!!,1362355200,"03 4, 2013",Sports_and_Outdoors,1.0
{'$oid': '5a132768741a2384e847bdc4'},A2OMO3NYWQQKS5,7245456313,C. Barnes,"[0, 2]","After having had these bands for a couple of weeks, I can attest to their quality. Compared with others I've used, the build quality is excellent and solid. The accessories are well made. I had a question about the warranty, and was able to speak with a customer service representative in minutes, and he was helpful and friendly. I really don't think you could do better for anywhere near the price. Nice job.",5.0,"Great bands, reasonably priced",1307404800,"06 7, 2011",Sports_and_Outdoors,1.0
{'$oid': '5a132768741a2384e847bdc5'},A2D7FBGT7AKOTZ,7245456313,cbrierre,"[0, 1]",These bands are a lot sturdier than most. Great cushion on handles. Great versatility with swapping and mixing bands. Highly Recommend.,5.0,GREAT PRODUCT!!!!,1326931200,"01 19, 2012",Sports_and_Outdoors,1.0
{'$oid': '5a132768741a2384e847bdc6'},A2GKVGAX1KCTJL,7245456313,cbruno,"[3, 3]",You get all the bang for your buck! It's a great kit that's worth the money. I would suggest it to a friend and have purchased this for friends.,5.0,Great!,1375660800,"08 5, 2013",Sports_and_Outdoors,1.0
{'$oid': '5a132768741a2384e847bdc8'},A27YSLHSDYVNYT,7245456313,"C.C. La ""C.C. La""","[0, 0]","hi I bought this band a while back. I used it with XT Tapout. The handle is made of plastic can be fragile. I snapped one of the handle accidentally and cracked. Other than that, it's still manageable.",4.0,It's decent.,1386115200,"12 4, 2013",Sports_and_Outdoors,1.0
