_id,reviewerID,asin,reviewerName,helpful,reviewText,overall,summary,unixReviewTime,reviewTime,category,BehaviouralFeatureResult,label
{'$oid': '5a421d732bfbb88f180e2781'},A2G1SOXPWV63AN,B0064CTIC4,Amy E Cissell,"[0.0, 0.0]",This is the third bath thermometer we have purchased and once again it lasts for a few weeks and then completely dies. Battery change does not help. The duck actually started taking on water after a few baths because the rubber tears where it touches the actual thermometer. I love the idea of this product...just wish it could be made to last. Not worth the money for only a few weeks.,3.0,Love the duck...wish it worked for more than two weeks...,1373673600,"07 13, 2013",Toys_and_Games,"{'CS': 0.287929616, 'MNR': 0.0, 'RB': 0.0, 'RC': 1.0, 'PR': 100.0, 'NR': 0.0, 'FR': 0.0, 'RSP': 0.0, 'AW': 0.0, 'RD': 1.364285714, 'RL': 386.0, 'ER': 0.0, 'PC': 0.974025974}",0.0
{'$oid': '5a421d732bfbb88f180e2782'},A2ZUGJXU82XROJ,B0000AJI8M,"Dr. Umit D. Tursun ""deniz""","[0.0, 1.0]",It does not worth to spend money on this. It does not do anything other than leaving water marks on the screen.,1.0,Nothing more than a damp cloth,1186099200,"08 3, 2007",Electronics,"{'CS': 0.159448201, 'MNR': 0.0, 'RB': 0.0, 'RC': 1.0, 'PR': 0.0, 'NR': 100.0, 'FR': 0.0, 'RSP': 0.0, 'AW': 0.0, 'RD': 2.5, 'RL': 111.0, 'ER': 1.0, 'PC': 0.0}",0.0
{'$oid': '5a421d732bfbb88f180e2783'},A319JLY7KI8L0M,B006ZRYPS0,WarriorDog,"[0.0, 0.0]",For a cheap case this one is pretty good.  It gives an adequate amount of protection for the phone and looks good with a white phone.,4.0,Works great,1366675200,"04 23, 2013",Cell_Phones_and_Accessories,"{'CS': 0.106066017, 'MNR': 1.0, 'RB': 1.0, 'RC': 2.0, 'PR': 100.0, 'NR': 0.0, 'FR': 0.5, 'RSP': 0.0, 'AW': 1283.0, 'RD': 0.568965517, 'RL': 133.0, 'ER': 0.0, 'PC': 0.0}",0.0
{'$oid': '5a421d732bfbb88f180e2784'},A2YEE3JMG3YVIT,B002L6I9Z4,Dawn Brown,"[0.0, 0.0]","I loved the look and feel of this product and my son loves it too.  However, the flash time is too long, especially for a four year that doesn't sit still for long.  The picture quality was also not that great on the screen.  I did not download them to my computer so maybe it's just the screen that is poor quality and not the actual picture quality.  It just takes too long to actually take the picture so I'm returning it.",3.0,Very slow to flash,1358467200,"01 18, 2013",Toys_and_Games,"{'CS': 0.302574077, 'MNR': 1.0, 'RB': 2.0, 'RC': 2.0, 'PR': 100.0, 'NR': 0.0, 'FR': 0.0, 'RSP': 0.0, 'AW': 0.0, 'RD': 0.370967742, 'RL': 425.0, 'ER': 0.0, 'PC': 0.298507463}",0.0
{'$oid': '5a421d732bfbb88f180e2785'},A1G9GF9LS3Z6CM,B00200JX4W,pj5,"[0.0, 0.0]","Parts are not to spec and don't fit together properly.  Kids got frustrated during crankshaft assembly due to poorly fitting parts and gave up.  I bought two kits hoping we would get at least one set of parts that fit properly.  What I got was one crankshaft with one of the four pistons dangling freely as required.  None of the rod keepers fit flush with the mount on the rod around the crankshaft (would expect the pieces to snap together before being secured by the screws).  Not all holes properly accommodate the screws.  The drawings look different from the parts.  At least two of the piston pins were too large for the piston half heads to fit around them (two more from the second kit remain untried).  I'd be ashamed to have my name associated with this overpriced piece of garbage, not sure why Smithsonian continues to offer it in their name.  I wish K'nex, Legos, or some other brand capable of molding plastic to spec had something like this.",1.0,"Piece of junk, waste of money",1403654400,"06 25, 2014",Toys_and_Games,"{'CS': 0.644852872, 'MNR': 0.0, 'RB': 0.0, 'RC': 17.0, 'PR': 52.94117647, 'NR': 29.41176471, 'FR': 0.058823529, 'RSP': 0.0, 'AW': 1876.0, 'RD': 1.76056338, 'RL': 957.0, 'ER': 1.0, 'PC': 0.520156047}",0.0
{'$oid': '5a421d732bfbb88f180e2786'},A2XL01EGU7MRGF,B00186MOPO,BE Babe,"[19.0, 22.0]","Long story short.  I purchased this treadmill mat from Amazon.  Instead of receiving the Body Solid RF36T mat, I received a cheaper version, the SuperMat from Target.  I contacted Amazon and they placed a second order for the Body Solid RF36T mat.  Guess what?  I received a second SuperMat.  I know it's a different mat from what I ordered because the Body Solid RF36T mat has a lifetime warranty, while the SuperMat I received had a disclaimer in the box that states it only has a one-year warranty.  I don't know what the problem is, but be forewarned that you might not receive a Body Solid RF36T treadmill mat if you order it through Amazon.  Purchase this mat from another vendor.  The one-star rating is only for Amazon's goof-up.  Twice.UPDATE 2/1/10I received a response from an Amazon customer service representative.  She told me that they were going to suspend sales of this particular mat until they could figure out what was going on at the warehouse.  Sure enough, the mat could not be purchased through Amazon for a couple of days.  Now that it's back up, perhaps they fixed the problem.",1.0,Don't purchase this mat from Amazon!,1264377600,"01 25, 2010",Sports_and_Outdoors,"{'CS': 0.683105681, 'MNR': 0.0, 'RB': 0.0, 'RC': 53.0, 'PR': 62.26415094, 'NR': 15.09433962, 'FR': 0.188679245, 'RSP': 0.0, 'AW': 1834.0, 'RD': 3.375, 'RL': 1103.0, 'ER': 1.0, 'PC': 4.853273138}",0.0
{'$oid': '5a421d732bfbb88f180e2787'},A2SSK11754AAM,B001415FH2,"Philip A. Feinberg ""Philip Feinberg""","[2.0, 2.0]","For background info purposes, let me first say that my Samsung is rooftop antenna-connected via an RF modulator, and it is not connected to any other units (VCR, DVD player, ...). This is the same setup I maintained with the 18 year old TV the Samsung replaced, and I simply ended up reusing the RF modulator as a preference option. This decision, however, turned out to be one supported by a Samsung tech support person, who said that the modulator would enhance the picture quality all the more.Whether or not picture quality is enhanced by the modulator connection, I cannot say, as I haven't tried my setup without it. All I can say is that the picture quality is excellent, and that is without having had to do any adjustment tweaking (sharpness, contrast, brightness, ....). Thus, I would rate picture quality as my Samsung's best, most satisfying attribute.I am also pleased with the user-friendly remote. The numerals are generously large, and are color-contrasted with the remote's black background, which adds to visibility ease. Other icon and identifier buttons are likewise easy to ID and access. Moreover, buttons are nicely clustered, enabling easy location/activation.Samsung also gets kudos for the user-friendly owner's guide, which even I --- a tech-challenged hater of instruction manuals --- was able to navigate for set-up and adjustments, thanks to the thorough and easy to follow, step-by-step instructions and helpful illustrations. I surprised myself by completing the set-up, including programming the remote, with little angst and no tantrums!With regard to dissatisfaction, I would rate Samsung's overall sound quality as its primarily negative feature. It is woefully sub-standard and most disappointing. Without exaggeration, the sound quality emitted by this Samsung model is actually inferior to that of my old TVs, low-end computer, and even my inexpensive radios. The sound is tinny and""echoey"". And unfortunately,neither the manual-based sound adjustment options nor Samsung tech support contacts were able to completely overcome the sound deficiencies. I'm thinking that the type and location of the TV's speakers --- on the bottom of the unit --- may be part of the problem. However, I was able, by strictly trial and error, to achieve some sound improvement by playing around with the bandwidth adjustments (per the Sound Customizing section of the manual). I have since found that the sound quality, whether due to my happenstance adjustments or not, is just a bit improved, but tends to vary with channel (including digital), as well as with voice vs. music output. Actually, at times, the music-based sound comes through well. I don't understand the sound variability enigma here, which is somewhat annoying, but I have determined that I can live with the sound in its current state, though reluctantly so.The one other negative feature is the ridiculously small, channel ID caption square (blue background/white numerals) which appears at the top left on the screen when making a channel change. Now, my distance vision is quite good, and I have watched TV from the same distance for 32 years, never having a problem seeing any emergent captions, etc. on any TV. But with this Samsung, especially when channel surfing, I literally have to get up from the couch and move a bit closer to the TV to see the caption figures. And with the multitude of adjustments that one canmake for so many of the Samsung features, you'd think that the caption could be enlarged. But alas, a Samsung contact revealed no such option.Would I have purchased this Samsung, based on knowing what I know now relative to the above? I think I'd probably opt to check out other Samsung models or other brands altogether beforehand, which is my recommendation to other potential buyers.",3.0,"Samsung, a So-So",1238716800,"04 3, 2009",Electronics,"{'CS': 0.361026943, 'MNR': 0.0, 'RB': 0.0, 'RC': 1.0, 'PR': 100.0, 'NR': 0.0, 'FR': 0.0, 'RSP': 0.0, 'AW': 0.0, 'RD': 1.180451128, 'RL': 3800.0, 'ER': 0.0, 'PC': 1.55604954}",0.0
{'$oid': '5a421d732bfbb88f180e2788'},A1ZJA37W3HIDFF,B002YIVVTA,DazeyChain,"[2.0, 2.0]","Looked exactly as pictured and described. Was a little more coarse than I had been expecting for cashmere but still plenty soft. Thin enough to use as a pretty accessory, unless you live in more temperate climates it may not be enough to keep warm.",4.0,Very nice for the price,1353110400,"11 17, 2012",Clothing_Shoes_and_Jewelry,"{'CS': 0.348436942, 'MNR': 1.0, 'RB': 1.0, 'RC': 8.0, 'PR': 87.5, 'NR': 0.0, 'FR': 0.25, 'RSP': 0.0, 'AW': 1972.0, 'RD': 0.580645161, 'RL': 248.0, 'ER': 0.0, 'PC': 0.497512438}",0.0
{'$oid': '5a421d732bfbb88f180e2789'},A119T020URL5IZ,B0073E5UR4,helen dennis,"[13.0, 13.0]",ankle opening was too narrow - made it extremely difficult to pull on. i shouldnt have to work up a sweat to put on a pair of shoes!,2.0,not for big feet,1384214400,"11 12, 2013",Clothing_Shoes_and_Jewelry,"{'CS': 0.0, 'MNR': 0.0, 'RB': 0.0, 'RC': 0.0, 'PR': 0.0, 'NR': 0.0, 'FR': 0.0, 'RSP': 1.0, 'AW': 0.0, 'RD': 2.131034483, 'RL': 132.0, 'ER': 0.0, 'PC': 0.961538462}",0.0
{'$oid': '5a421d732bfbb88f180e278a'},AFOZ2UBYW78T,B006JXKYSK,vuc2373,"[0.0, 0.0]","Well I don't know what to think I never owned one of these before but I though anything to save my thumb from throbbing at the end of a few games is worth a try.It came in, it was a little snug, seemed to work good, was on the ninth frame of my 1st game and it already had a hole in it. So I email the site about it and they said depending on the player you can get less then a game or several games out of it. To me it sounds like a cheap product or at least something they should inform you about before you buy it. But it does work so I gave it 2 stars.",2.0,Hmm,1397001600,"04 9, 2014",Sports_and_Outdoors,"{'CS': 0.600127434, 'MNR': 0.2, 'RB': 1.0, 'RC': 12.0, 'PR': 50.0, 'NR': 33.33333333, 'FR': 0.083333333, 'RSP': 0.0, 'AW': 853.0, 'RD': 1.25, 'RL': 556.0, 'ER': 0.0, 'PC': 1.160092807}",0.0
{'$oid': '5a421d732bfbb88f180e278b'},A2W5USMKK0MXQ9,B00FKAJMMC,william,"[0.0, 0.0]",Ita a tough case it protects your Phone from getting broken I would recommend this to anyone Love the realtree look,5.0,love the realtree look,1402531200,"06 12, 2014",Cell_Phones_and_Accessories,"{'CS': 0.0, 'MNR': 0.0, 'RB': 0.0, 'RC': 0.0, 'PR': 0.0, 'NR': 0.0, 'FR': 0.0, 'RSP': 1.0, 'AW': 0.0, 'RD': 0.275, 'RL': 115.0, 'ER': 1.0, 'PC': 4.210526316}",0.0
{'$oid': '5a421d732bfbb88f180e278c'},A38VIN2JGUQIY1,B0043GWE1A,ThirdAvenueToast,"[0.0, 0.0]","Otterbox is well known for producing quality cases and rightly so. This case is simple to install, and will protect your Evo from minor falls and impacts. The silicon padding goes over your phone first and will protect all of the open ports and buttons. Otterbox has made the covering around the power and volume buttons jut out, which makes them pretty easy to press. The flaps that go over the headphone jack and bottom ports stay in place and don't feel flimsy. The hard shell that goes over the silicon feels sturdy and protective. However, it's ironically a bit slippery in both your hands and in a pocket.The case does add a bit of thickness to the Evo, but it doesn't really change the slim nature of the phone too much. The only issue with the case is that it makes the phone a little unbalanced while using the kickstand. You can still prop the phone up without too much trouble, but it doesn't take much to knock it over with the case on.For the money this is probably the best case out there. If you want serious protection I would recommend Otterbox's Defender series case, but this one will protect your phone in most home/school/office environments.",5.0,Great protection for Evo 4G,1306886400,"06 1, 2011",Cell_Phones_and_Accessories,"{'CS': 0.670791337, 'MNR': 0.5, 'RB': 1.0, 'RC': 6.0, 'PR': 100.0, 'NR': 0.0, 'FR': 0.0, 'RSP': 0.0, 'AW': 558.0, 'RD': 0.783042394, 'RL': 1163.0, 'ER': 1.0, 'PC': 0.529661017}",0.0
{'$oid': '5a421d732bfbb88f180e278d'},A10PPC8M8FT84E,B0047UU5N6,jojo,"[0.0, 0.0]",These are so cute and match the ones I have!Perfect for winter and summer outfits.They fit my American Doll girl just right!,5.0,Just like mine!,1360281600,"02 8, 2013",Toys_and_Games,"{'CS': 0.0, 'MNR': 0.0, 'RB': 0.0, 'RC': 0.0, 'PR': 0.0, 'NR': 0.0, 'FR': 0.0, 'RSP': 1.0, 'AW': 0.0, 'RD': 0.0, 'RL': 124.0, 'ER': 1.0, 'PC': 4.901960784}",0.0
{'$oid': '5a421d732bfbb88f180e278e'},A1LOJCYKBWFF0X,B005GPISXA,Jen,"[1.0, 1.0]",I really wanted to love this swimsuit! The product did not fit well. The bra is a small tight tube top and squishes your boobs and any fat around the bra area together and makes it look like a tire all the way around. The butt of the swim suit was large. The length and color of the swimsuit was great. Unfortunately I have to return this item. Maybe it would look good on someone has a different body type.,2.0,I really wanted to like this bathing suit,1397520000,"04 15, 2014",Clothing_Shoes_and_Jewelry,"{'CS': 0.446688389, 'MNR': 0.75, 'RB': 3.0, 'RC': 7.0, 'PR': 28.57142857, 'NR': 0.0, 'FR': 0.0, 'RSP': 0.0, 'AW': 15.0, 'RD': 2.054054054, 'RL': 407.0, 'ER': 0.0, 'PC': 0.621118012}",0.0
{'$oid': '5a421d732bfbb88f180e278f'},A9PVES8JBTJDV,B0014CM1VE,Mimi L.,"[0.0, 0.0]",The bags were completely shredded after being put in the wash 2-3 times. I bought three bags. This happened without fail to all three of them. Horrible quality.,1.0,Don't waste your money on this.,1397433600,"04 14, 2014",Home_and_Kitchen,"{'CS': 0.222680886, 'MNR': 0.0, 'RB': 0.0, 'RC': 1.0, 'PR': 0.0, 'NR': 100.0, 'FR': 0.0, 'RSP': 0.0, 'AW': 0.0, 'RD': 2.666666667, 'RL': 160.0, 'ER': 1.0, 'PC': 0.0}",0.0
{'$oid': '5a421d732bfbb88f180e2790'},A1P4P82KG9Z2A0,B003ZFW0YQ,AbbiFromCT,"[6.0, 6.0]","This compost bin is perfect. It's the right size, holds a LOT and has a handle for easy transport to the outdoor bin. It cleans easily, too. I looked around for the ""right"" bin for a while. Some cost more than $40! There's no need to spend that kind of money just to hold veggie scraps!",5.0,No need to spend $40+,1319155200,"10 21, 2011",Home_and_Kitchen,"{'CS': 0.373829573, 'MNR': 1.0, 'RB': 2.0, 'RC': 2.0, 'PR': 100.0, 'NR': 0.0, 'FR': 0.5, 'RSP': 0.0, 'AW': 0.0, 'RD': 0.313609467, 'RL': 286.0, 'ER': 1.0, 'PC': 2.202643172}",0.0
{'$oid': '5a421d732bfbb88f180e2791'},A25NXESJYF1QBJ,B00DRPOUCE,Barbara,"[0.0, 0.0]",The case is great.  It looks nice and fits well.  Durability with some style!,5.0,The case is great. It looks nice and fits well,1404777600,"07 8, 2014",Cell_Phones_and_Accessories,"{'CS': 0.15430335, 'MNR': 1.0, 'RB': 2.0, 'RC': 4.0, 'PR': 100.0, 'NR': 0.0, 'FR': 0.25, 'RSP': 0.0, 'AW': 1833.0, 'RD': 0.666666667, 'RL': 77.0, 'ER': 1.0, 'PC': 1.666666667}",0.0
{'$oid': '5a421d732bfbb88f180e2792'},AJFGU380VV8EH,B0016BRD16,"Bridget ""Mom of 2""","[2.0, 3.0]","This doll was received as a christmas gift, and broke by mid-January. The arms and head stopped moving and she would only give off a whirring sound. Upon taking the doll apart, we found that the engine had been connected to the moving parts with a flimsy rubber band, which snapped. Hard to believe that an item that costly could be so crappily made. We fixed it, but it was hard since there are lots of cogs and moving parts inside.The bathroom set does not hold up, keeps falling over and the shelves keep falling off.I also dislike that the doll does not have an auto-shutoff when ignored. She just keeps on blabbing and moving which is creepy.",1.0,Poorly made for the price.,1234310400,"02 11, 2009",Toys_and_Games,"{'CS': 0.470095657, 'MNR': 1.0, 'RB': 2.0, 'RC': 2.0, 'PR': 50.0, 'NR': 50.0, 'FR': 0.0, 'RSP': 0.0, 'AW': 0.0, 'RD': 3.314606742, 'RL': 647.0, 'ER': 1.0, 'PC': 0.191570881}",0.0
{'$oid': '5a421d732bfbb88f180e2793'},AOMDRM0XPHVCH,B005KGNXTE,HC,"[22.0, 22.0]","Before I found these Rosewill fan powered enclosures, I was using the Vantec aluminum ones that did not have a fan. Boy, they were like ovens heating up the hard drives inside. I had to resort to methods such as using (expensive) thermal pads to create a conducting path from the AL enclosure to the hard drive, and blowing air at the enclosure with a Thermaltake mobile USB fan to keep temperatures down. It was a messy and unelegant solution. That was in 2010.Enter Rosewill's enclosures.I have 3 of these enclosures (from the early e-sata/ usb 2 model to the latest e-sata/ usb 3 model), and I am still very happy to have discovered them. I first found them on NewEgg in 2011, where they have a huge fan following.1. TemperaturesThe Rosewill RX-358 U3C enclosure has an 80 mm fan that keeps my drives cool at about 40 degrees celsius. I do not have to worry about my drives failing prematurely due to prolonged high temperatures. It even has a switch to turn the fan off should you wish to do so for whatever reason.2. Durability/ designThe RX-358 U3C's aluminum exterior is also very sturdy and I dare say built like a tank. While its matte finish is simple and somewhat dull looking compared to the glossy plastic finish that is so ubiquitous today (sadly found in everything from LCDs bezels to cellphones and what-not), it still looks way better than that ex-sexy glossy finish when it - and it definitely will - gets scratched up over time.3. SpeedThe articles on the USB 3 interface that I've read, such as those by Tom's Hardware, conclude that getting a good speed over USB 3 depends not just on the host controller, but also  on the device controller. The USB 3 chip used by the RX 358 U3C is the AsMedia 1051. It is the same used by the Thermaltake BlacX 5G which scored well in the USB 3 speed benchmarks. On my PC's old Renasas UPD720200A USB 3 host controller, the Western Digital 20EARS has an average read speed of 90 MBps when connected through the Rosewill enclosure.4. OthersOne thing that I am still unable to find is information on its warranty period, if any.** Disabled the LEDIf you dislike the bright blue LED as I do, it can be disabled easily. Just follow these steps:Open the enclosure and turn it in the direction such that the circuit board is further away from you than the fan.Pull out the 3rd white connector (the one next to the USB 3 jack) which is connected to with blue and black wires. You should see that it is labelled ""LED Con"" on the circuit board.",5.0,A very good enclosure.,1344384000,"08 8, 2012",Electronics,"{'CS': 0.696781861, 'MNR': 0.0, 'RB': 0.0, 'RC': 16.0, 'PR': 31.25, 'NR': 25.0, 'FR': 0.3125, 'RSP': 0.0, 'AW': 1235.0, 'RD': 0.544444444, 'RL': 2492.0, 'ER': 1.0, 'PC': 4.367245658}",0.0
